Date,Close,High,Low,Open,Volume,ticker
2025-01-17,1728.3319091796875,1732.3896594889736,1690.7973060382847,1712.9702236877545,2424374,HCLTECH.NS
2025-01-20,1735.3846435546875,1738.0898890004191,1702.9222878923313,1729.49119948072,3401004,HCLTECH.NS
2025-01-21,1741.374755859375,1759.1034419574432,1730.747191470232,1730.747191470232,4005357,HCLTECH.NS
2025-01-22,1765.818115234375,1769.4411486145987,1742.9689457329252,1746.9783416572118,3009261,HCLTECH.NS
2025-01-23,1745.8189697265625,1767.0257440156777,1743.1137243694504,1755.528746091155,3750930,HCLTECH.NS
2025-01-24,1732.1480712890625,1767.4606169260542,1730.4573223886894,1739.0560118123294,3171259,HCLTECH.NS
2025-01-27,1653.987060546875,1719.49154763156,1649.494593752443,1714.9023722691495,4174844,HCLTECH.NS
2025-01-28,1635.9202880859375,1671.909085210521,1633.746468125392,1653.9871001386684,5079829,HCLTECH.NS
2025-01-29,1660.7984619140625,1665.7257636062814,1638.577191044939,1638.577191044939,3733620,HCLTECH.NS
2025-01-30,1655.0982666015625,1674.276166696466,1640.3645972738043,1663.6969562229247,2543744,HCLTECH.NS
2025-01-31,1667.030029296875,1679.3483424760545,1651.1853914005399,1651.1853914005399,2033832,HCLTECH.NS
2025-02-01,1636.6448974609375,1673.309947014858,1630.8480442231773,1667.5614480623249,569018,HCLTECH.NS
2025-02-03,1634.712646484375,1643.0214460409877,1605.2453085897098,1608.626806380901,2659929,HCLTECH.NS
2025-02-04,1673.8896484375,1677.1262010898242,1634.7608909118096,1637.707553740885,3647768,HCLTECH.NS
2025-02-05,1654.8568115234375,1687.657413302548,1652.1033295616267,1671.4261755214118,2681942,HCLTECH.NS
2025-02-06,1665.1461181640625,1669.9284749838764,1654.856679921284,1665.4842443540108,2057798,HCLTECH.NS
2025-02-07,1667.2232666015625,1672.3921036464053,1643.0697122450285,1664.807911165909,2428098,HCLTECH.NS
2025-02-10,1675.1456298828125,1681.0874280002695,1654.1320370328092,1665.580798515355,1823071,HCLTECH.NS
2025-02-11,1664.856201171875,1689.7827172461298,1656.9338822625002,1683.792682747557,1702553,HCLTECH.NS
2025-02-12,1659.1561279296875,1683.4062747416624,1641.620622559374,1665.5326431723597,2214307,HCLTECH.NS
2025-02-13,1645.4368896484375,1671.377786218565,1642.6834077443082,1654.0355795078697,1838463,HCLTECH.NS
2025-02-14,1653.3109130859375,1665.049564924085,1642.3934585667596,1653.0693775252237,1460459,HCLTECH.NS
2025-02-17,1652.0067138671875,1661.9096722714025,1636.7416186155301,1653.3109823622358,1127023,HCLTECH.NS
2025-02-18,1667.078369140625,1669.9767957459114,1643.6494207478922,1648.2385962062626,1511900,HCLTECH.NS
2025-02-19,1654.3253173828125,1672.9717908679559,1645.7748646604261,1664.8561728929824,1294110,HCLTECH.NS
2025-02-20,1630.413330078125,1656.49916969081,1626.548761246616,1647.465645697333,1681532,HCLTECH.NS
2025-02-21,1643.117919921875,1646.4511811272835,1628.0944801366097,1632.7802460125636,1222563,HCLTECH.NS
